Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
150760,Alpha Innovations,Email,Women 35-44,15 days,YouTube,0.09,6958.0,4.12,Houston,English,933,7611,9,Health & Wellness,2021-01-15
8480,Innovate Industries,Social Media,Women 25-34,45 days,YouTube,0.03,9512.0,5.06,Los Angeles,Spanish,332,7034,9,Outdoor Adventurers,2021-03-26
52949,NexGen Systems,Social Media,Men 25-34,30 days,YouTube,0.14,19626.0,3.06,New York,Mandarin,849,4546,8,Foodies,2021-01-24
80200,Innovate Industries,Display,Men 18-24,45 days,Website,0.06,11329.0,7.98,New York,German,435,2074,1,Health & Wellness,2021-09-22
27924,Innovate Industries,Display,Women 35-44,30 days,Facebook,0.1,19018.0,6.56,New York,English,366,7072,3,Fashionistas,2021-07-03
195495,Alpha Innovations,Search,Men 18-24,30 days,YouTube,0.1,11433.0,3.84,New York,Mandarin,584,7193,1,Health & Wellness,2021-08-08
147761,TechCorp,Search,Men 18-24,30 days,YouTube,0.03,19452.0,5.68,Houston,Spanish,444,8883,7,Tech Enthusiasts,2021-10-28
100043,TechCorp,Email,Women 25-34,60 days,Facebook,0.09,10431.0,4.26,Los Angeles,French,466,3935,1,Health & Wellness,2021-02-02
21650,NexGen Systems,Email,Women 25-34,45 days,YouTube,0.01,18183.0,3.41,Miami,Mandarin,938,2978,5,Health & Wellness,2021-04-25
123037,TechCorp,Email,Men 18-24,60 days,Instagram,0.04,7284.0,4.6,New York,Spanish,887,5431,8,Fashionistas,2021-02-01
7606,DataTech Solutions,Display,Men 18-24,30 days,Google Ads,0.07,5839.0,7.08,Chicago,Mandarin,712,8904,9,Outdoor Adventurers,2021-11-02
126878,Alpha Innovations,Search,All Ages,60 days,Instagram,0.14,11795.0,3.94,Miami,English,305,2171,9,Fashionistas,2021-08-11
103715,NexGen Systems,Display,Men 25-34,60 days,Google Ads,0.15,12149.0,5.2,Los Angeles,English,867,6635,7,Fashionistas,2021-02-24
32849,NexGen Systems,Display,Women 35-44,15 days,Website,0.08,19995.0,4.2,Houston,German,382,5758,9,Tech Enthusiasts,2021-12-30
188320,DataTech Solutions,Email,Men 18-24,45 days,Google Ads,0.03,13543.0,7.34,Miami,Mandarin,131,7682,8,Tech Enthusiasts,2021-12-11
95356,Alpha Innovations,Social Media,Women 25-34,45 days,Google Ads,0.05,11795.0,3.95,Houston,German,931,9838,9,Tech Enthusiasts,2021-04-01
44479,Innovate Industries,Influencer,All Ages,45 days,Email,0.05,16347.0,3.97,New York,English,726,8101,2,Fashionistas,2021-11-10
96121,TechCorp,Display,Men 18-24,30 days,Instagram,0.05,12544.0,2.46,Chicago,German,467,4816,8,Foodies,2021-05-06
39569,NexGen Systems,Search,Men 25-34,60 days,Instagram,0.05,16703.0,2.5,Miami,French,940,3720,6,Outdoor Adventurers,2021-05-29
50311,DataTech Solutions,Social Media,Women 35-44,60 days,Website,0.04,17036.0,3.8,Miami,English,275,2932,7,Fashionistas,2021-11-02
191681,TechCorp,Search,Men 25-34,30 days,Facebook,0.11,6855.0,3.78,Los Angeles,English,884,4497,2,Tech Enthusiasts,2021-02-25
139776,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.07,8692.0,6.13,Chicago,English,696,2303,5,Outdoor Adventurers,2021-12-12
177067,Innovate Industries,Display,Women 25-34,30 days,Website,0.13,11303.0,3.66,New York,German,959,7756,7,Fashionistas,2021-02-11
60376,Innovate Industries,Influencer,All Ages,30 days,Instagram,0.07,17575.0,5.65,Miami,Mandarin,449,6074,2,Tech Enthusiasts,2021-05-31
124838,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,0.05,10022.0,3.74,Miami,Mandarin,199,2499,9,Health & Wellness,2021-01-08
49045,Innovate Industries,Display,Men 25-34,60 days,Instagram,0.13,19530.0,4.57,Houston,German,913,8152,4,Health & Wellness,2021-05-15
47371,DataTech Solutions,Display,Women 35-44,30 days,Facebook,0.02,10420.0,7.28,Houston,French,163,4128,1,Health & Wellness,2021-10-13
199753,TechCorp,Social Media,Men 18-24,15 days,Google Ads,0.09,19406.0,2.04,Chicago,Mandarin,173,5680,3,Foodies,2021-04-08
93571,DataTech Solutions,Display,Men 25-34,60 days,Instagram,0.03,11976.0,7.41,Miami,German,376,9868,6,Health & Wellness,2021-05-11
89968,Alpha Innovations,Social Media,Men 25-34,45 days,YouTube,0.1,11777.0,4.72,Chicago,French,925,2848,2,Foodies,2021-06-27
170556,Alpha Innovations,Social Media,Women 25-34,60 days,Facebook,0.04,14632.0,2.91,Chicago,German,765,4959,10,Fashionistas,2021-04-11
175231,Alpha Innovations,Influencer,Men 18-24,30 days,Email,0.03,8960.0,2.23,New York,English,177,6302,8,Health & Wellness,2021-01-31
12271,DataTech Solutions,Display,Women 25-34,60 days,Email,0.09,15973.0,6.23,Los Angeles,German,667,7914,1,Outdoor Adventurers,2021-08-14
129490,DataTech Solutions,Email,Men 18-24,60 days,Google Ads,0.02,18710.0,3.86,Houston,French,676,4172,1,Fashionistas,2021-10-07
53266,Alpha Innovations,Search,Women 25-34,45 days,YouTube,0.05,15679.0,4.38,New York,English,930,5576,8,Tech Enthusiasts,2021-12-07
62135,NexGen Systems,Influencer,Women 35-44,15 days,Email,0.07,8082.0,5.69,Houston,German,811,2520,10,Foodies,2021-03-26
53543,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.13,19085.0,2.24,Miami,English,362,5735,6,Outdoor Adventurers,2021-09-10
64853,Alpha Innovations,Search,All Ages,30 days,Facebook,0.12,9025.0,6.38,Los Angeles,English,509,3784,6,Tech Enthusiasts,2021-09-05
11841,TechCorp,Influencer,Men 25-34,30 days,Google Ads,0.1,13335.0,5.14,Houston,English,851,6194,4,Tech Enthusiasts,2021-06-10
103528,NexGen Systems,Email,Women 35-44,45 days,Instagram,0.05,8430.0,6.68,Miami,Mandarin,491,8922,9,Tech Enthusiasts,2021-08-21
92355,Innovate Industries,Display,Women 25-34,30 days,Email,0.13,17166.0,2.96,Miami,Spanish,260,4723,8,Tech Enthusiasts,2021-01-10
105927,TechCorp,Social Media,Women 35-44,45 days,YouTube,0.05,6065.0,3.16,Los Angeles,English,686,3601,8,Foodies,2021-03-18
184289,Alpha Innovations,Email,Men 18-24,30 days,Google Ads,0.15,11999.0,7.52,Chicago,Mandarin,775,4121,4,Fashionistas,2021-11-25
189055,DataTech Solutions,Influencer,All Ages,45 days,Facebook,0.14,12951.0,5.83,Los Angeles,French,188,5854,8,Foodies,2021-12-16
182779,TechCorp,Social Media,Women 35-44,60 days,Website,0.03,7360.0,3.52,Miami,French,959,9848,4,Fashionistas,2021-10-06
101341,Alpha Innovations,Display,Women 25-34,30 days,Email,0.03,18672.0,7.82,Chicago,English,363,3675,8,Foodies,2021-08-24
175438,Innovate Industries,Email,Men 25-34,45 days,Website,0.15,9698.0,3.85,Miami,Spanish,816,6223,2,Foodies,2021-08-26
140688,DataTech Solutions,Email,Men 25-34,45 days,YouTube,0.03,9288.0,3.23,Los Angeles,French,312,7861,10,Health & Wellness,2021-06-12
16127,DataTech Solutions,Display,Men 18-24,45 days,YouTube,0.13,7357.0,2.98,Houston,Spanish,160,5117,2,Tech Enthusiasts,2021-03-08
30867,DataTech Solutions,Social Media,Men 25-34,15 days,Google Ads,0.05,10185.0,6.47,Los Angeles,English,152,6091,3,Fashionistas,2021-07-26
13925,DataTech Solutions,Email,Women 35-44,15 days,Instagram,0.1,15552.0,5.84,Houston,Mandarin,708,2947,9,Foodies,2021-02-24
55423,NexGen Systems,Email,Men 18-24,30 days,Email,0.12,9261.0,3.38,Houston,English,780,4466,3,Tech Enthusiasts,2021-11-04
198639,DataTech Solutions,Social Media,All Ages,15 days,Facebook,0.07,10018.0,4.03,Miami,Mandarin,168,6015,2,Health & Wellness,2021-03-20
195743,Alpha Innovations,Influencer,Women 25-34,45 days,Facebook,0.05,18402.0,3.45,Houston,German,527,6509,8,Outdoor Adventurers,2021-04-13
109219,DataTech Solutions,Email,All Ages,45 days,Instagram,0.03,14469.0,5.19,Chicago,Spanish,920,3613,9,Outdoor Adventurers,2021-03-25
94505,Alpha Innovations,Social Media,Women 25-34,15 days,Website,0.12,18005.0,7.31,Los Angeles,Mandarin,447,7508,2,Tech Enthusiasts,2021-12-01
48247,DataTech Solutions,Display,Men 18-24,45 days,Instagram,0.06,13689.0,7.23,Los Angeles,English,617,7342,1,Foodies,2021-03-08
23045,Alpha Innovations,Display,Men 25-34,15 days,Google Ads,0.01,9615.0,6.71,Los Angeles,German,752,2759,7,Foodies,2021-02-19
181393,DataTech Solutions,Social Media,All Ages,60 days,Email,0.14,11846.0,6.84,Miami,French,902,4880,7,Health & Wellness,2021-12-19
124385,DataTech Solutions,Display,Women 25-34,15 days,Google Ads,0.13,13534.0,5.63,Houston,English,686,5249,2,Outdoor Adventurers,2021-10-12
173620,NexGen Systems,Influencer,Women 35-44,45 days,Facebook,0.09,14581.0,2.33,Houston,English,175,1412,6,Foodies,2021-09-02
106900,TechCorp,Search,Men 25-34,45 days,Google Ads,0.11,16618.0,6.2,Chicago,Mandarin,772,2719,3,Tech Enthusiasts,2021-11-16
27577,Innovate Industries,Influencer,Men 25-34,15 days,Email,0.04,11800.0,5.85,Chicago,French,896,2053,7,Fashionistas,2021-07-21
134180,Innovate Industries,Influencer,Men 18-24,45 days,Email,0.07,15380.0,4.63,New York,German,631,7123,2,Foodies,2021-08-13
152742,NexGen Systems,Influencer,Men 25-34,15 days,Facebook,0.01,5598.0,7.63,Los Angeles,German,359,9891,4,Outdoor Adventurers,2021-06-21
188788,DataTech Solutions,Display,Men 18-24,60 days,Website,0.15,5073.0,2.68,Miami,Spanish,771,8711,2,Outdoor Adventurers,2021-03-24
191924,DataTech Solutions,Email,Men 18-24,30 days,Website,0.07,11016.0,7.11,New York,German,473,3160,10,Fashionistas,2021-10-26
118815,NexGen Systems,Social Media,Women 25-34,60 days,YouTube,0.1,14842.0,6.46,Chicago,English,868,6211,6,Foodies,2021-07-09
2394,Alpha Innovations,Social Media,All Ages,30 days,Facebook,0.05,5160.0,3.61,Chicago,English,174,2197,10,Outdoor Adventurers,2021-07-23
110448,DataTech Solutions,Search,Men 18-24,45 days,Google Ads,0.01,14199.0,7.68,Chicago,Spanish,312,8373,10,Foodies,2021-08-06
174385,TechCorp,Social Media,Women 35-44,30 days,Email,0.09,11833.0,6.23,Chicago,German,131,8950,5,Tech Enthusiasts,2021-10-07
113939,Innovate Industries,Social Media,Men 25-34,30 days,Google Ads,0.15,6635.0,4.77,Chicago,Mandarin,624,1904,5,Foodies,2021-02-28
76698,TechCorp,Social Media,Men 18-24,30 days,Website,0.08,17554.0,4.18,New York,Mandarin,527,3045,4,Tech Enthusiasts,2021-02-17
74250,Alpha Innovations,Display,Women 35-44,45 days,Google Ads,0.06,19217.0,7.67,Miami,Mandarin,278,1740,1,Health & Wellness,2021-06-04
19882,NexGen Systems,Display,Men 25-34,30 days,YouTube,0.05,17589.0,5.0,Miami,Mandarin,451,6283,8,Fashionistas,2021-06-21
181736,TechCorp,Social Media,Men 18-24,30 days,YouTube,0.07,6757.0,7.23,Houston,Spanish,513,3049,5,Fashionistas,2021-11-27
124713,Innovate Industries,Search,Men 18-24,45 days,Google Ads,0.12,11640.0,2.74,Los Angeles,French,587,1307,6,Outdoor Adventurers,2021-09-05
94910,Alpha Innovations,Search,Men 25-34,30 days,Google Ads,0.01,19236.0,4.19,Miami,Spanish,248,6798,3,Foodies,2021-01-10
117180,Alpha Innovations,Email,Men 25-34,60 days,Instagram,0.07,13878.0,5.86,Chicago,French,581,9630,8,Outdoor Adventurers,2021-01-15
147243,TechCorp,Influencer,Men 18-24,45 days,Email,0.04,7480.0,5.69,Los Angeles,German,506,5208,6,Health & Wellness,2021-05-28
179797,DataTech Solutions,Search,Men 25-34,45 days,Facebook,0.04,7479.0,3.36,Houston,English,115,9308,7,Foodies,2021-08-05
91733,Alpha Innovations,Social Media,Men 25-34,15 days,YouTube,0.11,10915.0,3.61,Miami,English,778,8375,7,Outdoor Adventurers,2021-04-28
86595,TechCorp,Influencer,Women 35-44,30 days,Facebook,0.04,15795.0,3.27,Los Angeles,Mandarin,327,3247,9,Tech Enthusiasts,2021-03-31
144081,NexGen Systems,Influencer,Women 35-44,15 days,Website,0.1,19257.0,6.56,Los Angeles,Spanish,701,9550,10,Foodies,2021-09-28
6739,NexGen Systems,Social Media,Men 18-24,60 days,Facebook,0.05,15769.0,5.39,Miami,English,940,3379,4,Fashionistas,2021-06-18
163329,Alpha Innovations,Search,Women 35-44,30 days,Email,0.12,7443.0,7.26,Los Angeles,Spanish,483,1802,8,Tech Enthusiasts,2021-06-23
72879,DataTech Solutions,Display,All Ages,15 days,YouTube,0.11,10293.0,4.98,New York,Mandarin,959,2326,7,Health & Wellness,2021-09-01
65618,Innovate Industries,Email,Men 25-34,15 days,Email,0.12,5141.0,6.76,Miami,Mandarin,366,5450,3,Foodies,2021-10-10
191017,NexGen Systems,Influencer,Men 18-24,60 days,Website,0.04,15625.0,6.84,Miami,Spanish,780,7333,6,Foodies,2021-05-02
185395,DataTech Solutions,Email,Women 35-44,15 days,Website,0.13,19320.0,3.12,Houston,Spanish,705,6756,6,Fashionistas,2021-12-06
35040,DataTech Solutions,Social Media,All Ages,45 days,Website,0.08,14657.0,4.88,New York,Mandarin,173,5199,7,Outdoor Adventurers,2021-12-31
168341,Alpha Innovations,Social Media,Women 25-34,45 days,Facebook,0.05,16014.0,4.53,Miami,Spanish,650,5826,3,Tech Enthusiasts,2021-03-17
29041,Innovate Industries,Email,Men 25-34,30 days,Email,0.13,15644.0,7.45,New York,German,477,9586,5,Outdoor Adventurers,2021-07-25
123704,Alpha Innovations,Display,Men 18-24,45 days,Google Ads,0.02,8528.0,2.38,New York,Mandarin,682,6794,1,Outdoor Adventurers,2021-11-30
8493,Alpha Innovations,Email,Women 25-34,45 days,Website,0.05,10787.0,4.85,Houston,Spanish,558,2343,8,Health & Wellness,2021-04-08
1544,Innovate Industries,Search,All Ages,60 days,Facebook,0.14,11247.0,6.64,Los Angeles,French,852,4096,3,Tech Enthusiasts,2021-03-25
41821,Alpha Innovations,Search,Women 25-34,30 days,Facebook,0.1,5861.0,5.8,Los Angeles,English,605,5740,7,Tech Enthusiasts,2021-07-30
29764,Innovate Industries,Social Media,Men 18-24,30 days,Google Ads,0.04,8658.0,5.29,Los Angeles,Spanish,287,7702,9,Health & Wellness,2021-07-18
54745,Alpha Innovations,Email,Women 25-34,60 days,Instagram,0.04,19098.0,4.54,Los Angeles,English,228,7912,3,Fashionistas,2021-12-26
18694,TechCorp,Influencer,Men 25-34,45 days,Google Ads,0.06,9673.0,3.07,New York,Spanish,382,7800,5,Fashionistas,2021-03-20
145124,Innovate Industries,Influencer,Women 25-34,30 days,Facebook,0.07,9631.0,3.26,Los Angeles,German,653,6085,2,Fashionistas,2021-08-07
178711,TechCorp,Influencer,All Ages,30 days,Instagram,0.13,11326.0,2.46,Chicago,Mandarin,760,4985,10,Tech Enthusiasts,2021-08-14
55152,Innovate Industries,Email,Women 25-34,60 days,Website,0.07,8747.0,5.58,New York,German,950,2597,2,Foodies,2021-02-06
157013,Alpha Innovations,Display,Women 25-34,15 days,Email,0.01,7507.0,7.13,Los Angeles,Mandarin,995,8146,6,Fashionistas,2021-03-04
101681,Alpha Innovations,Social Media,Women 35-44,45 days,YouTube,0.07,19628.0,5.69,Miami,French,409,3671,9,Fashionistas,2021-07-30
65803,Alpha Innovations,Email,All Ages,15 days,Facebook,0.07,12819.0,2.57,New York,English,256,1140,2,Foodies,2021-04-13
54412,NexGen Systems,Social Media,Women 35-44,30 days,Email,0.08,12274.0,3.12,Houston,English,264,4061,10,Health & Wellness,2021-01-27
22528,DataTech Solutions,Search,Men 18-24,30 days,YouTube,0.05,5410.0,6.88,New York,French,811,2188,5,Outdoor Adventurers,2021-09-20
15983,NexGen Systems,Influencer,All Ages,30 days,Instagram,0.04,5667.0,7.97,Miami,French,813,4969,2,Outdoor Adventurers,2021-10-15
98689,Innovate Industries,Email,Men 18-24,30 days,YouTube,0.03,7583.0,5.36,Los Angeles,Mandarin,552,1565,2,Outdoor Adventurers,2021-05-19
37394,NexGen Systems,Social Media,All Ages,30 days,Website,0.1,9231.0,5.49,Los Angeles,Mandarin,146,3392,3,Tech Enthusiasts,2021-06-13
127657,TechCorp,Email,All Ages,15 days,YouTube,0.11,18375.0,2.9,New York,French,605,5006,1,Health & Wellness,2021-09-29
27996,DataTech Solutions,Influencer,Women 25-34,15 days,Google Ads,0.12,19358.0,7.1,Los Angeles,Spanish,783,3571,1,Tech Enthusiasts,2021-09-13
53626,Alpha Innovations,Email,Women 25-34,30 days,Instagram,0.1,6291.0,5.63,New York,English,191,7818,2,Tech Enthusiasts,2021-12-02
29062,Innovate Industries,Influencer,Women 35-44,60 days,Email,0.1,19825.0,5.91,Miami,German,455,1235,3,Tech Enthusiasts,2021-08-15
192241,DataTech Solutions,Display,Women 25-34,60 days,Website,0.04,16241.0,6.47,Los Angeles,Spanish,473,3247,6,Health & Wellness,2021-09-08
128098,TechCorp,Social Media,Men 25-34,45 days,Email,0.09,19681.0,3.34,Chicago,Spanish,922,7367,6,Outdoor Adventurers,2021-12-14
139197,Innovate Industries,Social Media,Women 25-34,45 days,Instagram,0.06,11909.0,2.17,Chicago,German,286,1863,2,Outdoor Adventurers,2021-05-12
157210,NexGen Systems,Social Media,Men 18-24,45 days,YouTube,0.13,8919.0,5.61,Miami,German,441,7706,10,Foodies,2021-09-17
150709,Innovate Industries,Search,Men 18-24,60 days,Facebook,0.05,13358.0,5.58,Los Angeles,Spanish,649,5721,5,Health & Wellness,2021-11-25
145203,TechCorp,Influencer,Men 25-34,45 days,Instagram,0.03,5148.0,2.4,Chicago,German,825,5846,3,Fashionistas,2021-10-25
192379,Alpha Innovations,Influencer,Men 18-24,15 days,YouTube,0.11,11016.0,6.85,Miami,German,963,8686,5,Outdoor Adventurers,2021-01-24
181912,Innovate Industries,Search,Men 25-34,15 days,Email,0.07,15567.0,5.53,Miami,Spanish,290,9779,4,Fashionistas,2021-05-22
134785,Alpha Innovations,Search,Women 35-44,15 days,YouTube,0.11,19312.0,5.78,Chicago,Mandarin,769,9241,10,Outdoor Adventurers,2021-04-10
88519,TechCorp,Search,Women 25-34,30 days,Instagram,0.1,19303.0,5.84,Los Angeles,German,506,2314,5,Foodies,2021-07-08
52425,DataTech Solutions,Search,Women 35-44,45 days,Website,0.03,11890.0,2.79,Chicago,Mandarin,749,3520,1,Tech Enthusiasts,2021-08-18
128908,Innovate Industries,Social Media,Men 18-24,15 days,YouTube,0.13,10629.0,6.08,New York,French,792,4569,10,Outdoor Adventurers,2021-03-04
35529,NexGen Systems,Social Media,All Ages,15 days,Website,0.04,18012.0,4.15,Los Angeles,Spanish,152,7078,9,Tech Enthusiasts,2021-05-04
48066,NexGen Systems,Email,Men 25-34,45 days,YouTube,0.03,9228.0,4.59,Los Angeles,French,408,1680,5,Foodies,2021-09-08
56979,Innovate Industries,Email,All Ages,60 days,Google Ads,0.09,7095.0,5.44,Chicago,German,599,2270,10,Health & Wellness,2021-02-08
76766,Innovate Industries,Display,Men 18-24,60 days,Email,0.02,10993.0,7.14,Chicago,Spanish,759,7980,10,Foodies,2021-04-26
257,Innovate Industries,Display,Men 25-34,45 days,YouTube,0.02,16189.0,6.92,New York,German,841,9783,7,Foodies,2021-09-14
9556,Innovate Industries,Social Media,Men 25-34,15 days,Facebook,0.13,12542.0,6.59,New York,Mandarin,256,7906,6,Outdoor Adventurers,2021-03-07
81848,Alpha Innovations,Search,All Ages,15 days,Email,0.06,6043.0,2.18,New York,Spanish,614,7331,4,Fashionistas,2021-03-29
86668,NexGen Systems,Social Media,All Ages,45 days,YouTube,0.07,11593.0,7.98,Miami,German,244,1953,9,Tech Enthusiasts,2021-06-12
198677,Innovate Industries,Social Media,Men 25-34,45 days,Website,0.02,8037.0,7.09,Chicago,Spanish,913,1685,8,Fashionistas,2021-04-27
130738,Innovate Industries,Social Media,Women 25-34,15 days,Instagram,0.02,10210.0,6.37,Miami,English,332,6554,2,Outdoor Adventurers,2021-03-09
173187,DataTech Solutions,Social Media,Women 25-34,30 days,Google Ads,0.04,15917.0,3.39,Miami,German,626,4663,8,Tech Enthusiasts,2021-06-26
123232,NexGen Systems,Display,Men 18-24,15 days,Facebook,0.01,6387.0,7.59,Los Angeles,Mandarin,152,1085,7,Outdoor Adventurers,2021-08-15
102539,TechCorp,Email,Women 35-44,30 days,Google Ads,0.14,9683.0,3.25,Los Angeles,Mandarin,924,4786,3,Outdoor Adventurers,2021-12-05
37275,Alpha Innovations,Email,Women 35-44,30 days,Instagram,0.04,14104.0,4.83,New York,Mandarin,474,6429,1,Outdoor Adventurers,2021-02-14
67081,Innovate Industries,Influencer,All Ages,60 days,Email,0.15,19036.0,2.73,Los Angeles,German,205,8850,1,Fashionistas,2021-10-13
147230,Alpha Innovations,Search,All Ages,45 days,Facebook,0.13,9446.0,2.93,Chicago,French,217,6029,1,Outdoor Adventurers,2021-05-15
65647,TechCorp,Social Media,Men 25-34,30 days,Google Ads,0.1,12669.0,7.37,New York,German,824,1203,1,Health & Wellness,2021-11-08
158810,TechCorp,Social Media,All Ages,30 days,Facebook,0.13,12096.0,5.48,New York,English,971,9261,1,Foodies,2021-02-04
148591,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.04,6569.0,6.42,Chicago,Mandarin,458,3021,2,Fashionistas,2021-02-05
41765,DataTech Solutions,Influencer,Men 18-24,15 days,Email,0.06,19035.0,2.49,Chicago,English,505,3911,5,Health & Wellness,2021-06-04
92513,Alpha Innovations,Influencer,Women 35-44,45 days,Facebook,0.02,5271.0,3.94,Miami,Spanish,899,5402,2,Outdoor Adventurers,2021-06-17
173854,DataTech Solutions,Social Media,Men 18-24,30 days,YouTube,0.04,5756.0,6.27,Miami,German,591,7083,3,Fashionistas,2021-04-24
192999,NexGen Systems,Influencer,Men 25-34,30 days,YouTube,0.08,5109.0,5.91,Houston,Mandarin,629,1383,9,Tech Enthusiasts,2021-10-06
51395,TechCorp,Search,Men 25-34,15 days,Facebook,0.07,5035.0,7.19,Houston,Mandarin,292,4793,4,Health & Wellness,2021-10-22
40575,NexGen Systems,Social Media,Men 25-34,15 days,Email,0.06,17558.0,2.41,Houston,English,896,5236,7,Foodies,2021-03-01
176930,Alpha Innovations,Email,Men 25-34,15 days,Facebook,0.02,5233.0,7.81,Chicago,German,790,7050,8,Foodies,2021-09-27
18107,TechCorp,Influencer,Men 25-34,30 days,YouTube,0.02,5080.0,2.79,Chicago,Spanish,839,3823,6,Outdoor Adventurers,2021-08-10
167643,Alpha Innovations,Search,Men 25-34,60 days,YouTube,0.14,6908.0,6.76,Los Angeles,Mandarin,115,5260,8,Tech Enthusiasts,2021-04-18
138829,DataTech Solutions,Search,Women 35-44,60 days,Email,0.08,6455.0,5.76,Houston,French,261,5367,6,Tech Enthusiasts,2021-05-09
